Sentences,BIO tags,Animated_NP
"Dass der Bundesinnenminister darauf hingewiesen hat , finde ich richtig","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'O']","[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]"
"Wenn Sie daraus eine Verdächtigung der ganzen Gamer-Szene machen , dann ist das das typische oppositionelle Übertreiben","['O', 'B', 'O', 'B', 'I', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Das kann ich Ihnen nachsehen ; aber es wird dadurch nicht richtiger,"['B', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Wenn man sich jetzt die Anträge anschaut , die wir heute auf dem Tisch haben , dann stellt man fest : Die FDP feiert in dieser Woche eine Digitalisierungsorgie","['O', 'B', 'B', 'O', 'B', 'I', 'O', 'O', 'B', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'B', 'I']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
"Man hat fast den Eindruck , Sie möchten das D in Ihrem Parteinamen durch Digitalisierung ersetzen : Die Freie Digitalisierungspartei Deutschlands","['B', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'B']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
– Wir machen das schon bei uns,"['O', 'B', 'O', 'B', 'O', 'O', 'B']","[0, 1, 0, 0, 0, 0, 0]"
"Das Schöne an einer solchen Omnibus-Debatte , in der Sie uns eine solche Masse an Anträgen vorgeben , ist , dass für jeden etwas dabei ist und man sich aussuchen kann , was man sich vornehmen möchte","['B', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'B', 'B', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'B', 'B', 'B', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"Anders als der Kollege von der AfD , der behauptete , er wolle über die Digitalisierungskette für CO Sie haben in dem Antrag ein paar wirklich richtige Punkte genannt","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Es ist richtig , dass wir uns über die Frage der CO Es ist auch sinnvoll , zu überlegen , ob die Bereitstellung von CO denn wir entnehmen dem Wald natürlich Holz als Rohstoff , und das geht irgendwann wieder als CO Für die anderen Beispiele , die Sie da im Blick haben , gilt das genauso","['B', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'B', 'I', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'B', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Ihre Idee , einem privaten Verein die Kontrolle und Zertifizierung zu übertragen – ich lasse mal die Spielerei mit dem Arbil Coin weg – , halte ich für sehr blauäugig","['B', 'I', 'O', 'B', 'I', 'I', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O']","[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"Denn die Kontrolle – und das ist die entscheidende Frage – , ob das aufgeht , für 1 Tonne CO Herr Kollege , erlauben Sie zwei Zwischenfragen , einmal aus der FDP-Fraktion des Kollegen Köhler und einmal aus der AfD-Fraktion","['B', 'I', 'I', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1]"
"Also , ich glaube , wir sollten uns das an einem Freitagmittag ersparen","['O', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'B', 'O', 'B', 'I', 'O']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"Nein , ich würde gerne fortfahren","['O', 'O', 'B', 'O', 'O', 'O']","[0, 0, 1, 0, 0, 0]"
"Wo man Digitalisierung sinnvoll anwenden kann , haben wir uns mit einigen Kollegen aus dem Baubereich kürzlich in Köln angeschaut","['O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
"Wir haben eine Siedlung besucht , die hochdigitalisiert ihre Energieversorgung , ihr Emissionsverhalten , Heizsysteme und Ähnliches regelt","['B', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Der Witz bei der Digitalisierung dort ist : Wir brauchen Vorhersagen über den Verbrauch : Wann wird was – Heißwasser , Wärme – gebraucht","['B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das ist eine sehr umfassende Gestaltung , die in diesem Bereich dazu führt , 60 bis 80 Prozent CO Überlegen Sie nur mal , was das Schürfen Ihrer Kryptowährung an zusätzlichem Energieaufwand kostet","['B', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'B', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Vergessen Sie das,"['O', 'B', 'B']","[0, 0, 0]"
Machen Sie Digitalisierung mit Augenmaß und kommen Sie auf den Boden der Tatsachen zurück,"['O', 'B', 'B', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'I', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Da , wo es sinnvoll ist , machen wir es ; aber eine Spielwiese ist die Digitalisierung nicht","['O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ich danke Ihnen für Ihre Aufmerksamkeit,"['B', 'O', 'B', 'O', 'B', 'I']","[1, 0, 0, 0, 0, 0]"
"Herr Präsident , ich liege sieben Sekunden unter meiner Redezeit","['O', 'B', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I']","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
"Die verlieren wir jetzt wieder , Herr Kollege , weil die FDP-Fraktion eine Kurzintervention beantragt hat , die ich zulasse","['B', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'O', 'B', 'B', 'O']","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
– Der Kollege Köhler hat das Wort,"['O', 'B', 'I', 'I', 'O', 'B', 'I']","[0, 1, 1, 1, 0, 0, 0]"
Definitiv ist München eine sehr schöne Stadt,"['O', 'O', 'B', 'B', 'I', 'I', 'I']","[0, 0, 0, 0, 0, 0, 0]"
Sehr geehrter Herr Präsident,"['B', 'I', 'I', 'I']","[1, 1, 1, 1]"
Werte Kolleginnen und Kollegen,"['B', 'O', 'O', 'B']","[0, 0, 0, 1]"
Die Wohngeldreform war zweifelsohne überfällig,"['B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
Die Mieten explodieren,"['B', 'I', 'O']","[0, 0, 0]"
Normale Menschen können sich die Mietsteigerungen kaum noch leisten,"['B', 'I', 'O', 'B', 'B', 'I', 'O', 'O', 'O']","[1, 1, 0, 0, 0, 0, 0, 0, 0]"
Immer mehr sind auf Wohngeld angewiesen,"['B', 'I', 'O', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0]"
Die Entwicklung auf dem deutschen Wohnungsmarkt ist ein Armutszeugnis für diese Regierung und damit auch ein Armutszeugnis für den zuständigen Minister,"['B', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
"Beim Wohngeld anzusetzen , ist richtig","['O', 'B', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
"Mit dem Wohngeld werden diejenigen zielgenau unterstützt , deren Einkommen nicht für die Miete reicht","['O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Das Wohngeld ist sozial,"['B', 'I', 'O', 'O']","[0, 0, 0, 0]"
Das Wohngeld schützt die Menschen vor Verdrängung aus ihrem Viertel,"['B', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I']","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
"Deswegen ist es richtig , das Wohngeld zu stärken","['O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
Es musste verbessert und es muss regelmäßig angepasst werden,"['B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
Wir Freie Demokraten sagen deshalb ganz klar : Die Wohngeldreform geht in die richtige Richtung,"['B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'I']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Aber sie geht bei Weitem nicht weit genug,"['O', 'B', 'O', 'O', 'B', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]"
"Wir finden gut , dass mit der regelmäßigen Anpassung eine Kernforderung der FDP umgesetzt wurde","['B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'B', 'I', 'B', 'I', 'O', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
"Die Erhöhung ist auch richtig , die Einführung der weiteren Mietstufe auch","['B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Aber was weiterhin schlecht , was weiterhin katastrophal ist : An den Schnittstellen zwischen den verschiedenen Sozialleistungen wird es auch in Zukunft große Reibungsverluste geben","['O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'B', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Da werden die Menschen oft im Jahrestakt hin- und hergereicht zwischen Wohngeld , Hartz IV , Hilfe zu den Kosten der Unterkunft und Kinderzuschlag","['O', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'B', 'I', 'O', 'B']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Jedes Jahr neue Antragsbürokratie , jedes Jahr ein anderes Amt , das zuständig ist , und jedes Jahr um Unterstützung bitten","['B', 'I', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Hier schafft die Reform keine Verbesserung , keine Erleichterung , und das ist wirklich schade","['O', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Dabei gibt es gerade für dieses Problem gute Konzepte zur Vereinfachung , zum Beispiel vom ifo-Institut oder von der staatseigenen Agentur für Arbeit oder – wenn Sie es politisch wollen – von der FDP","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
Wir Liberale wollen das „ Liberale Bürgergeld “,"['B', 'O', 'O', 'B', 'I', 'I', 'I', 'O']","[1, 0, 0, 0, 0, 0, 0, 0]"
Wir wollen eine einheitliche und unbürokratische Grundsicherung und damit die Menschen unterstützen und entlasten,"['B', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]"
"Apropos Bürokratie : Wir wollen nicht nur den Sozialstaat leistungsfähiger machen , nicht nur die Unterstützung vereinfachen , sondern auch die Beantragung","['B', 'I', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'I']","[0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Meine Steuererklärung kann ich mittlerweile digital machen,"['B', 'I', 'O', 'B', 'O', 'O', 'O']","[0, 0, 0, 1, 0, 0, 0]"
Warum geht das nicht mit den Anträgen für Sozialleistungen,"['O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Ich kann verstehen , dass Herr Minister Seehofer Angst vor dem Internet hat – da sind ja die bösen Gamer","['B', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I']","[1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
"Aber wir müssen endlich einmal anfangen , die Chancen der Digitalisierung zu nutzen","['O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Deshalb wollen wir Freie Demokraten mit dem „ Liberalen Bürgergeld “ ein einfaches , intuitiv bedienbares digitales Antragsportal einführen – weniger Bürokratie , Entlastung der Verwaltung und das Allerwichtigste : Entlastungen für die Bürgerinnen und Bürger","['O', 'O', 'B', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'B']","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]"
Dann haben wir ein Smart Germany mit einem smarten „ Liberalen Bürgergeld “,"['O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'B', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Werte Kolleginnen und Kollegen , zwei Jahre hat die Regierung jetzt gebraucht , um hier das Gesetz zum Wohngeld vorzulegen","['B', 'B', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O']","[0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Aber bereits im nächsten Jahr müssen wir es wieder aufschnüren ; denn dann kommen die Beschlüsse zum Klimapaket,"['O', 'O', 'O', 'B', 'I', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Frei nach Sepp Herberger : Nach der Wohngeldreform ist vor der Wohngeldreform,"['O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das Ganze wirkt einfach nur unkoordiniert , ineffizient und planlos , aber – sorry to say – das scheint das Arbeitsmotto dieser Regierung zu sein","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
Es wäre mit der Wohngeldreform viel gegangen,"['B', 'O', 'O', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
"Es wäre mit der Wohngeldreform viel mehr gegangen , um die Bürger zu entlasten","['B', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
"Ich finde es sehr schade , dass wir diese Chancen nicht genutzt haben","['B', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Vielen Dank,"['O', 'O']","[0, 0]"
"Vielen Dank , Herr Kollege Föst","['O', 'O', 'O', 'B', 'I', 'I']","[0, 0, 0, 1, 1, 1]"
"– Als nächste Rednerin hat das Wort die Kollegin Caren Lay , Fraktion Die Linke","['O', 'O', 'B', 'I', 'O', 'B', 'I', 'B', 'I', 'I', 'I', 'O', 'O', 'B', 'I']","[0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1]"
Frau Präsidentin,"['B', 'I']","[1, 1]"
Meine Damen und Herren,"['B', 'I', 'O', 'B']","[1, 1, 0, 1]"
"Ja , das Gesetz enthält einige nachvollziehbare und auch sinnvolle Regelungen","['O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Die Umbenennung des Bundesamtes für kerntechnische Entsorgungssicherheit ist notwendig , um Verwechselungen zu vermeiden","['B', 'I', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Auch die Anpassungen an das Europarecht in den Artikeln 1 und 17 sind stimmig,"['B', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Darüber hinaus wirft dieser Gesetzentwurf aber einige Fragen auf : Kosten , Beiträge und Umlagen für die Entsorgung radioaktiver Abfälle können nun auch durch einen öffentlich-rechtlichen Vertrag erhoben werden","['O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Die Atomfinanzkommission hatte in der vergangenen Wahlperiode diesen Kompromiss gefunden , weil die Gefahr bestand , dass die AKW-Betreiber sich komplett aus der Kostenverantwortung stehlen","['B', 'I', 'O', 'O', 'B', 'I', 'I', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'B', 'O', 'O', 'B', 'I', 'O']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
"Der damalige Kompromiss umfasste auch , dass es auf Grundlage unabhängiger Untersuchungen eine Ausweitung der Regelung auf andere Abfallbesitzer geben könne","['B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
Untersuchungsergebnisse hätten dafür bis Ende Dezember 2017 vorliegen müssen,"['B', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
Die gibt es aber bis heute nicht,"['B', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
Dennoch eröffnet die geplante Neuregelung genau diese Hintertür – ohne Handlungsbedarf und ohne neue Erkenntnisse,"['O', 'O', 'B', 'I', 'I', 'B', 'I', 'I', 'O', 'O', 'B', 'O', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Das lehnen wir ab,"['B', 'O', 'B', 'O']","[0, 0, 1, 0]"
"Mit Blick auf das Umweltauditgesetz und das Chemikaliengesetz ist vor allen Dingen interessant , was nicht in dem Gesetzentwurf steht","['O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Um Umweltmanagementsysteme wie EMAS stärker zu fördern , braucht es nicht nur ein paar europarechtliche Anpassungen , sondern klare politische Anreize und Hilfestellungen für Unternehmen","['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
Hier muss zwingend mehr passieren,"['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
"Die Bundesregierung ist weit davon entfernt , ihr eigenes Ziel aus der Nachhaltigkeitsstrategie zu erreichen","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'O']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Bis 2030 sollen insgesamt 5 000 Organisationsstandorte für EMAS ausgewiesen sein,"['O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Derzeit ist dieses Ziel nicht mal zur Hälfte erreicht,"['O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
Auch beim Chemikaliengesetz arbeiten Sie minimalistisch,"['O', 'O', 'B', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0]"
Der Bundesrat hat in seiner Stellungnahme auf den illegalen Handel mit Fluorkohlenwasserstoffen hingewiesen,"['B', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'O']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Der Bundesrat schlägt vor , Mitteilungspflichten und Bußgeldvorschriften einzuführen , um den Vollzug zu stärken und den illegalen Handel einzudämmen","['B', 'I', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'O']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Es ist nicht nachvollziehbar , dass die Bundesregierung diese Änderung ablehnt","['B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
Eine Notifizierung wäre nämlich nicht nötig gewesen,"['B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
"Die EU-Kommission hat selber wiederholt darauf hingewiesen , dass nationale Regelungen notwendig seien","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
